Id	Name	ChebiId	PubchemId	Rxns
C05519	['L-Allothreonine', 'L-allo-Threonine']	['28718']	['7864']	['R06171', 'R10851', 'R10852']
C21024	['(4R,8E)-4-Hydroxysphing-8-enine ceramide']	[]	['254741478']	['R11009']
C11874	['Kaur-16-en-18-oic acid', '(-)-Kaur-16-en-19-oic acid', 'Kaurenic acid', 'Kaurenoic acid', 'ent-Kaur-16(17)-en-19-oic acid', 'ent-Kaurenoic acid', 'ent-Kaur-16-en-19-oic acid', 'ent-Kaur-16-en-19-oate']	['15417']	['14036']	['R06293', 'R06294', 'R10066', 'R10067']
C03330	['(Ubiquitin)n-calmodulin']	[]	['6177']	['R05193']
C19956	['Neoilludin A']	[]	['135626422']	[]
C00691	['2,4,6/3,5-Pentahydroxycyclohexanone', 'scyllo-Inosose', '2-Inosose']	['17811']	['3959']	['R01183', 'R02781', 'R02782', 'R05659', 'R09952', 'R09953', 'R09954', 'R11770']
C10391	['Seneciphylline']	['9108']	['12577']	[]
C10024	['Baicalein 5,6,7-trimethyl ether']	['2980']	['12210']	[]
C15759	['Hedamycin']	[]	['47205085']	[]
C19204	['Chlorendic acid', '1,4,5,6,7,7-Hexachloro-5-norbornene-2,3-dicarboxylic acid']	['76603']	['124489876']	[]
C02427	['L-Homocitrulline']	['17443']	['5455']	['R01396']
C18139	["2,2',3,3',4',5,6'-Heptabromodiphenyl ether", '1,2,3,5-Tetrabromo-4-(2,3,5-tribromophenoxy)-benzene', 'BDE 175']	['81536']	['96024356']	[]
C21005	['18-Hydroxyoleoyl-CoA']	[]	['254741463']	['R10999']
C20566	["7,8-Dihydroneopterin 2'-phosphate"]	[]	['172232303']	['R10345']
C10138	['gamma-Coniceine']	['10561']	['12324']	['R08509', 'R08510']
C05829	['N-Carbamyl-L-glutamate', 'Carglumic acid']	['71028']	['8123']	['R00254', 'R04875']
C14253	['Dibutyl adipate', 'Di-n-butyl adipate']	['34686']	['7847063']	[]
C15858	["7,9,7',9'-tetracis-Lycopene", "7,9,7',9'-Tetra-cis-lycopene"]	['62466']	['47205178']	['R07511', 'R07512', 'R09658']
C00148	['L-Proline', '2-Pyrrolidinecarboxylic acid']	['17203']	['3448']	['R00135', 'R00671', 'R01246', 'R01248', 'R01249', 'R01251', 'R01252', 'R01253', 'R01255', 'R03661', 'R06746', 'R09572', 'R09650', 'R10507', 'R10661', 'R11594', 'R12056', 'R12575']
C16176	['Sarafotoxin S6b']	['80362']	['47205486']	[]
C01157	['Hydroxyproline', 'L-Hydroxyproline', 'trans-4-Hydroxy-L-proline']	['18095']	['4385']	['R01252', 'R03290', 'R03291', 'R03292', 'R03293', 'R03295', 'R03296', 'R11819']
C17236	['3-Phenylpropionaldoxim']	['80978']	['96023644']	['R08655']
C09499	['Matricin']	['6699']	['11690']	[]
C00065	['L-Serine', 'L-2-Amino-3-hydroxypropionic acid', 'L-3-Hydroxy-alanine', 'Serine']	['17115']	['3365']	['R00220', 'R00581', 'R00582', 'R00584', 'R00585', 'R00586', 'R00588', 'R00589', 'R00590', 'R00674', 'R00891', 'R00945', 'R01281', 'R01289', 'R01290', 'R01800', 'R02378', 'R02563', 'R02722', 'R02817', 'R03662', 'R03923', 'R04350', 'R04942', 'R06126', 'R07376', 'R07377', 'R07644', 'R08218', 'R09099', 'R10255', 'R10441', 'R10880', 'R10984', 'R10985', 'R10986', 'R11667', 'R12342', 'R12344']
C11246	['6alpha-Glucuronosylhyodeoxycholate']	['137822']	['13424']	[]
C20249	['(Z)-3-Peroxyaminoacrylate']	[]	['163311992']	['R09947', 'R09948', 'R09982']
C09296	['Archangelolide']	['2809']	['11487']	[]
C18963	['Amidithion']	['82102']	['124489635']	[]
C03239	['6-Amino-2-oxohexanoate', '2-Oxo-6-aminocaproate']	['17534']	['6109']	['R00447', 'R02851', 'R04174', 'R04175']
C08633	['Pristimerin']	['8416']	['10826']	[]
C19457	['1-Methylphenanthrene']	['35860']	['124490129']	[]
C16353	['7-Methylxanthine']	['48991']	['47205661']	['R07918', 'R07919', 'R07922', 'R07957', 'R07958', 'R07961', 'R07962', 'R07965', 'R07966', 'R07979']
C09600	['Vulgarin']	['10024']	['11791']	[]
C16236	['[Protein]-N6-(octanoyl)-L-lysine', 'Protein N6-(octanoyl)lysine']	['80398']	['47205544']	['R07766', 'R07767']
C20283	['1-(3,4-Dihydroxyphenylazo)-2-naphthol', "3',4'-diOH-Sudan I"]	[]	['163312023']	[]
C04417	['6-alpha-D-(1,4-alpha-D-Glucano)-glucan']	[]	['7049']	[]
C21546	['Cefditoren']	[]	['336445184']	[]
C05341	['beta-Alanyl-L-lysine']	['27749']	['7719']	['R00910', 'R00911']
C16895	['Plakinamine B']	['80785']	['96023397']	[]
C08961	['Notoginsenoside R1']	['77149']	['11153']	[]
C11999	['Pikromycin']	['29665']	['14160']	['R06464']
C10940	['Epicainide']	['4804']	['13123']	[]
C03801	['Pteroylpoly-gamma-glutamate']	['8631']	['6550']	[]
C07199	['Methysergide']	['584020']	['9408']	[]
C10188	['Tamarixetin', "Quercetin 4'-methyl ether"]	['67492']	['12374']	[]
C09076	['Coleonol', 'Colforsin', 'Forskolin']	['42471']	['11268']	[]
C07495	['Dihydroxycarbazepine', '10,11-Dihydro-10,11-dihydroxy-5H-dibenzazepine-5-carboxamide', '10,11-Dihydroxycarbamazepine']	['4592']	['9698']	['R08314', 'R08322']
C05143	['Dhurrin', '(S)-4-Hydroxymandelonitrile beta-D-glucoside']	['27826']	['7561']	['R04296', 'R10035']
C11049	['24-epi-Brassinolide']	['27722']	['13231']	[]
C15085	['17-Methyl-18-norandrosta-4,13(17)-dien-3-one']	['79604']	['17396082']	[]
C14578	['Diisodecyl phthalate']	['34709']	['17395578']	[]
C19336	['Benz[l]aceanthrylene']	['82396']	['124490008']	[]
C08648	['Isobavachalcone']	['28106']	['10841']	[]
C17636	['Schizonepetoside C']	['81234']	['96023980']	[]
C09530	['Pleniradin']	['8267']	['11721']	[]
C02332	['Vitamin A ester']	[]	['5382']	[]
C08473	['Cibarian', 'beta-D-Glucopyranose, 1,6-bis(3-nitropropanoate)']	['3692']	['10666']	[]
C10479	['Myricoside']	['7055']	['12662']	[]
C07394	['Paclitaxel']	['45863']	['9598']	['R06320', 'R08171']
C10753	['Argentine']	['2819']	['12936']	[]
C07911	['Phenylpropanolamine', '(+-)-Phenylpropanolamine', '(R*,S*)-(+-)-alpha-(1-Aminoethyl)benzenemethanol', '(+-)-Norephedrine']	[]	['10113']	[]
C05759	['3-Oxotetradecanoyl-[acp]', '3-Oxotetradecanoyl-[acyl-carrier protein]']	['1655']	['8054']	['R04566', 'R04726']
C09540	['Ridentin']	['8856']	['11731']	[]
C20067	['Stromatoxin 1', 'Stromatoxin-1']	[]	['135626533']	[]
C05042	['Glufosinate', 'Phosphinothricin', '2-Amino-4-(hydroxymethylphosphinyl)butanoic acid']	['52136']	['7508']	[]
C06462	['Leukotriene F4', 'LTF4']	['27491']	['8694']	['R05207']
C02807	['Acenaphthenequinone', 'Acenaphthoquinone', '1,2-Diketoacenaphthene']	['15342']	['5757']	['R04059']
C07642	['Triethylenemelamine', 'Trisaziridinyltriazine', '2,4,6-Tris(1-aziridinyl)-s-triazine']	['27919']	['9844']	[]
C16418	['Pinobanksin 3-O-acetate']	['80490']	['47205716']	['R08028']
C08808	['Gratiogenin']	['5540']	['11001']	[]
C17770	['Sarcostin']	['81323']	['96024089']	[]
C00023	['Iron']	['18248']	['3325']	[]
C16164	['(8Z,11Z,14Z,17Z)-Icosatetraenoyl-CoA', '(8Z,11Z,14Z,17Z)-Icosa-8,11,14,17-tetraenoyl-CoA']	[]	['47205474']	['R11060', 'R12170']
C18918	['Thiophanate']	['82060']	['124489590']	[]
C02315	['Protein dithiol']	['17999']	['5369']	['R00861', 'R03913', 'R03914', 'R03915']
C04543	['Buthionine sulfoximine', 'S-Butyl-DL-homocysteine-[S,R]-sulfoximine']	['28714']	['7149']	[]
C21686	['(+)-(1E,4E,6S,7R)-Germacra-1(10),4-dien-6-ol', '(1S,2E,6E,10R)-3,7-Dimethyl-10-(propan-2-yl)cyclodeca-2,6-dien-1-ol']	[]	['350078263']	['R11831']
C16013	['Endothelin-3']	['80243']	['47205324']	[]
C15362	['4-Nitroestrone', '3-Hydroxy-4-nitroestra-1,3,5(10)-trien-17-one']	['79864']	['17396359']	[]
C03287	['L-Glutamyl 5-phosphate', 'L-Glutamate 5-phosphate']	['17798']	['6144']	['R00239', 'R03313']
C12750	['Bisibuthiamine', 'Sulbutiamine']	['31290']	['583139']	[]
C02173	['N-Acylmuramate']	['7239']	['5248']	[]
C15701	['Syringolin A']	['80033']	['47205027']	[]
C02785	['3-Hydroxy-vitamin K', '3-Hydroxy-2-methyl-3-phytyl-2,3-dihydronaphthoquinone', '3-Hydroxy-2-methyl-3-phytyl-2,3-dihydro-1,4-naphthoquinone']	['18298']	['5736']	['R03512']
C15510	['4-Glyceollidin', '4-Dimethylallylglycinol', '4-Dimethylallyl-(6aS,11aS)-3,6a,9-trihydroxypterocarpan']	['50036']	['17396502']	['R07197', 'R07272', 'R07357']
C14452	['Morpholine', 'Tetrahydro-1,4-oxazine']	['34856']	['17395452']	[]
C02447	['O-Methylated RNA']	['7686']	['5469']	[]
C02821	['Cortisol 21-acetate', 'Hydrocortisone acetate', 'Cortell']	['17609']	['5769']	['R02837']
C08610	['Rhodoxanthin']	['8835']	['10803']	[]
C11697	['Levcromakalim', '(-)-Cromakalim']	['6436']	['13862']	[]
C00317	['Amylopectin']	['28057']	['3611']	[]
C05698	['Selenohomocysteine']	['9096']	['8005']	['R04774', 'R04936', 'R04941', 'R04942', 'R04943', 'R09365']
C12712	['Carindacillin sodium', 'Carbenicillin indanyl sodium']	['31358']	['583102']	[]
C07931	['Chlorzoxazone']	['3655']	['10133']	[]
C10289	['epsilon-Viniferin']	['10556']	['12475']	[]
C15834	['Narasin B', 'A28086B']	['80117']	['47205157']	[]
C17769	['Condurango glycoside C']	[]	['163311815']	[]
C08314	['(9R,10R)-Dihydroxyoctadecanoic acid', '9,10-Dihydroxystearic acid']	[]	['10512']	[]
C05618	['3-Chlorocatechol']	['27715']	['7936']	['R06839', 'R06857', 'R07827']
C17592	['Laudanine']	['76103', '76106']	['96023937']	['R08787', 'R08788']
C01607	['Phytanate', 'Phytanic acid', '3,7,11,15-Tetramethylhexadecanoic acid']	['16285', '37257']	['4760']	['R03631']
C04797	['5-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde']	['17671']	['7359']	['R02076', 'R04600', 'R04601']
C03392	['Dimethylsulfonioacetate']	['4623']	['6223']	['R04153']
C08850	['Aspecioside']	['2878']	['11043']	[]
C02657	['6-Methylsalicylate', '6-Methylsalicylic acid', '2-Hydroxy-6-methylbenzoic acid', '6-Methyl-2-hydroxybenzenecarboxylate']	['17637', '36658']	['5630']	['R03567', 'R07253', 'R11370']
C10708	['Mallotophenone']	['6657']	['12891']	[]
C18383	['Sodium chondroitin sulfate']	['81720']	['124489057']	[]
C17848	['Biondinin A']	[]	['163311850']	[]
C07768	['Azelastine']	['2950']	['9970']	[]
C08259	['(-)-Viburnitol']	['37600']	['10458']	[]
C14786	['(1R,2S)-Naphthalene 1,2-oxide', '(1R,2S)-Naphthalene epoxide']	['33998']	['17395784']	['R07000', 'R07002', 'R07009', 'R07011', 'R07013']
C13668	['CNQX', '6-Cyano-7-nitroquinoxaline-2,3-dione']	['34468']	['586261']	[]
C09072	['2,7,11-Cembratrien-4,6-diol']	['525464']	['11264']	[]
C15971	['Dihydrophaseic acid', '(-)-Dihydrophaseic acid']	['23757']	['47205284']	['R07577']
C01417	['Cyanate', 'Cyanic acid']	['28024', '29195']	['4604']	['R03546', 'R10079', 'R12631']
C07715	['Fluorene', 'Diphenylenemethane', "2,2'-Methylenebiphenyl"]	['28266']	['9917']	['R05422', 'R05423', 'R05541', 'R05542']
C06044	['4-Hydroxyphenylethanol', 'Tyrosol']	['1879']	['8315']	['R04304', 'R05083']
C19468	['Nithiazide']	['82500']	['124490140']	[]
C00881	['Deoxycytidine', "2'-Deoxycytidine"]	['15698']	['4137']	['R01664', 'R01666', 'R02321', 'R02485']
C21909	['7alpha-Hydroxy-3-oxochol-24-oyl-CoA', '3-Oxochenodeoxycholoyl-CoA']	[]	[]	['R12110']
C21994	['1-Dephospho-KDO2-lipid A', '1-Dephosphorylated KDO2-lipid A']	[]	['384585055']	['R12201', 'R12202']
C08909	['Ruscogenin']	['8913']	['11101']	[]
C07496	['Carbamazepine-10,11-epoxide', 'Carbamazepine epoxide']	['3388']	['9699']	['R08312', 'R08314']
C15177	['17-Methylandrosta-2,4-dieno[2,3-d]isoxazol-17beta-ol']	['79695']	['17396174']	[]
C09361	['Chromolaenide']	['3679']	['11552']	[]
C12091	['Cerberoside']	['27511']	['14240']	[]
C21746	['8-Methylthiooctyl-desulfoglucosinolate']	[]	['350078322']	['R11888']
C13750	['Batrachotoxin']	['34554']	['586339']	[]
C21030	['(R)-Methylmalonate semialdehyde']	[]	['254816255']	['R11028']
C07400	['Pralidoxime']	['8354']	['9604']	[]
C16803	['Glucofrangulin B']	['80740']	['96023327']	[]
C12403	['104-1']	['31050']	['582793']	[]
C09159	['(+)-Pimaric acid', 'Dextropimaric acid']	['39']	['11351']	[]
C00892	['Pregnan-21-ol', '5-beta-Pregnan-21-ol']	['15938']	['4148']	['R03043', 'R03044']
C15358	['4-Chloro-17alpha-methyl-17beta-hydroxy-4-androsten-3-one', '4-Chloro-17alpha-methyltestosterone']	['79860']	['17396355']	[]
C15860	["1'-Hydroxytorulene", 'Myxocoxanthin']	['80134']	['47205180']	['R07517', 'R07862']
C18872	['Trimethylselenonium']	['77058']	['124489544']	['R09370']
C16275	["(2S,2'S)-Oscillol 2,2'-di(alpha-L-fucoside)"]	['80413']	['47205583']	['R07845']
C20668	['3-Dehydro-D-glucose 6-phosphate']	[]	['172232389']	['R10519', 'R10698']
C20925	['L-Alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptanedioate', 'L-Alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate']	['138879']	['254741388']	['R10901']
C13788	['UCL 1608']	['35039']	['854033']	[]
C09936	['Heritonin']	['5676']	['12122']	[]
C17788	['Eupatolitin']	['81340']	['96024107']	[]
C10476	['p-Methoxycinnamic acid ethyl ester', 'Ethyl p-methoxycinnamate']	[]	['12659']	[]
C20798	['2-Hydroxy-3-oxopropane-1-sulfonate', '3-Sulfolactaldehyde']	[]	['254741265']	['R10719', 'R10760']
C18757	['Phoxim']	['38812']	['124489431']	[]
C03557	['2-Aminoethylphosphonate', '(2-Aminoethyl)phosphonate', 'Ciliatine']	['15573']	['6353']	['R04152', 'R04247', 'R04248', 'R04249', 'R04250', 'R04252', 'R10724', 'R11479']
C05276	['trans-Oct-2-enoyl-CoA', '(2E)-Octenoyl-CoA']	['27537']	['7663']	['R03776', 'R03777', 'R04746']
C10452	['Estragole', '1-Methoxy-4-(2-propenyl)benzene', 'Methylchavicol']	['4867']	['12635']	['R10251']
C20936	["pppA2'p5'A2'p5'A", 'Trimeric 2-5A', "2',5'-Triadenylate 5'-triphosphate"]	[]	['254741398']	['R10909']
C08813	['Brassicasterol']	['3168']	['11006']	['R11097']
C01957	['Secologanate']	['9075']	['5058']	['R05833', 'R05834']
C07469	['Irbesartan']	['5959']	['9672']	[]
C07647	['Phosphoramide mustard', 'Phosphamide mustard']	['8163']	['9849']	['R08279']
C12118	['Saphenic acid methyl ester']	['29677']	['14265']	[]
C08345	['Zierin', 'Benzeneacetonitrile, alpha-(beta-D-glucopyranosyloxy)-3-hydroxy-, (S)']	['10111']	['10542']	[]
C14836	['9,10-12,13-Diepoxyoctadecanoate', '9,10-12,13-Diepoxyoctadecanoic acid']	['34500']	['17395834']	[]
C07288	['Sulcatol', '6-Methylhept-5-en-2-ol', '6-Methyl-5-hepten-2-ol']	['15833']	['9497']	['R05678']
C11473	['Thiocyclam', 'Evisect']	['4947']	['13643']	[]
C20137	['N-Demethyl-desepoxyansamitocin P-3', 'N-Demethyl-desepoxy-AP-3']	['138882']	['135626597']	['R09854', 'R09855']
C07520	['Sevoflurane']	['9130']	['9723']	[]
C18595	['Fluacrypyrim']	['38591']	['124489269']	[]
C10385	['Plastoquinone-9', 'Plastoquinone A']	['28377']	['12571']	['R08409']
C19622	['9,10-Dihydroxystearate']	[]	['135626110']	['R09461', 'R09465']
C03585	['3-Chloro-cis,cis-muconate', '(2E,4Z)-3-Chlorohexa-2,4-dienedioate']	['1472']	['6376']	['R04258', 'R04259', 'R05390', 'R05391']
C16916	['Arundoin']	['80794']	['96023409']	[]
C19886	['LysW-gamma-L-alpha-aminoadipate', '[LysW]-L-2-aminoadipate', '[Lysine-biosynthesis-protein LysW]-C-terminal-gamma-(L-2-aminoadip-2-yl)-L-glutamate']	[]	['135626352']	['R09775', 'R09776']
C21713	['Butyl formate']	[]	['350078290']	['R11812']
C07292	['Glutaredoxin']	[]	['9501']	['R05747', 'R10409', 'R12571']
C22227	['[Sulfatase]-L-serine']	[]	['405226418']	['R12569']
C09811	['Cyclohex-1-ene-1-carboxyl-CoA', 'Cyclohex-1-ene-1-carbonyl-CoA']	['28005']	['11999']	['R05600', 'R05619', 'R09252', 'R10601', 'R12453']
C10393	['Senecivernine', '21-Norsenecionan-11,16-dione, 12-hydroxy-14-methyl-, (12zeta,13zeta)-']	['9109']	['12579']	[]
C00210	['Cobamide']	['3796']	['3510']	[]
C12905	['Variotin', 'Pecilocin']	['32289']	['583294']	[]
C17235	['L-Homophenylalanine']	['43103']	['96023643']	['R08655', 'R08690', 'R10503']
C07424	['Pentoxifylline']	['7986']	['9628']	[]
C06965	['Disopyramide']	['4657']	['9179']	[]
C01747	['Psychosine', 'Galactosylsphingosine', 'O-Galactosylsphingosine']	['16874']	['4881']	['R01928', 'R03700']
C03648	['cis-3,4-Leucopelargonidin']	['17343']	['6429']	['R03123', 'R04276', 'R06540', 'R06615']
C20778	['Ginsenoside Rg3']	[]	['254741245']	['R12385']
C10748	['Aloperine']	['2609']	['12931']	[]
C11118	['N-Methyl-2-pyrrolidinone', '1-Methyl-2-pyrrolidinone', 'N-Methylpyrrolidone']	['7307']	['13300']	[]
C17702	['Gentamicin X2']	['81280']	['96024032']	['R11293', 'R11294', 'R11295']
C07631	['Proguanil', 'Chloroguanide', "N-(4-Chlorophenyl)-N'-(isopropyl)-imidodicarbonimidic diamide"]	['8455']	['9833']	[]
C12212	['Kanosamine', 'D-Kanosamine', '3-Amino-3-deoxy-D-glucose']	['72725']	['14357']	['R06587', 'R06588', 'R10547']
C16605	['2H-Dibenz[b,f]azepin-2-one']	['80600']	['51090931']	['R08319']
C17986	['Istamycin X0', 'Sannamycin G']	['81437']	['96024206']	[]
C15756	['Antibiotic TA']	['80084']	['47205082']	[]
C06747	['Phenylmethanesulfonyl fluoride', 'Benzenemethanesulfonyl fluoride', 'PMSF']	['8102']	['8968']	[]
C07539	['Aminopyrine', '4-Dimethylaminoantipyrine']	['160246']	['9742']	[]
C06655	['L-N2-(2-Carboxyethyl)arginine', 'N2-(2-Carboxyethyl)-L-arginine']	['15427']	['8880']	['R05465', 'R05467']
C03641	['Sterol 3-beta-D-glucoside']	['37424']	['6423']	['R02113']
C20276	['Tetraprenyl-beta-curcumene']	[]	['163312016']	['R10009', 'R10269']
C07123	['2-Hydroxy-6-oxo-octa-2,4-dienoate']	['1139']	['9333']	['R05366', 'R05416']
C20078	['alpha-Pompilidotoxin', 'alpha-PMTX']	[]	['135626538']	[]
C10871	['Picropodophyllin']	['75251']	['13054']	[]
C01742	['Palatinose', 'Isomaltulose', '6-O-alpha-D-Glucopyranosyl-D-fructofuranose']	['18394']	['4876']	['R00810']
C06603	['cis,cis-4-Hydroxymuconic semialdehyde', '4-Hydroxymuconic semialdehyde']	['18301']	['8829']	['R05236', 'R05246']
C11993	['10-Deoxymethynolide']	['29461']	['14154']	['R06458', 'R06460']
C20176	['8-Oxo-dGDP', "8-Oxo-7,8-dihydro-2'-deoxyguanosine 5'-diphosphate"]	[]	['163311919']	['R09877', 'R12533']
C20666	['5-Oxo-delta-bilirubin', 'delta-Staphylobilin']	[]	['172232387']	['R10468']
C06939	['Dantrolene']	['4317']	['9154']	[]
C01902	['Cycloartenol', '9beta,19-Cyclo-24-lanosten-3beta-ol']	['17030']	['5012']	['R03200', 'R03765', 'R05760', 'R07481', 'R12458']
C19547	['Vinylidene fluoride', '1,1-Difluoroethene']	['82550']	['124490219']	[]
C06084	['Hopanoid']	['51963']	['8350']	['R02876']
C20908	['Dermatan 4-sulfate', 'Chondroitin sulfate B']	[]	['254741371']	['R10868', 'R10871', 'R10873']
C18750	['2-Napthyloxyacetic acid']	['50397']	['124489424']	[]
C21150	['Dibenzothiophene-5,5-dioxide', 'Dibenzothiophene sulfone']	[]	['313046630']	['R11162', 'R11163', 'R11164', 'R12538']
C10919	['Mepanipyrim']	['6751']	['13102']	[]
C19390	['Dibenzo[a,e]fluoranthene', '2,3,5,6-Dibenzofluoranthene']	['82439']	['124490062']	[]
C03224	['3,5-Dibromo-L-tyrosine']	['28335']	['6096']	[]
C17813	['Activin A']	['81351']	['103061380']	[]
C17495	['[8]-Gingerol', '(8)-Gingerol']	['81133']	['96023841']	[]
C18230	['Calcitroic acid']	['47828']	['103061412']	[]
C06216	['Celloheptaose']	['3524']	['8462']	['R05141']
C18760	['Prosulfocarb']	['81941']	['124489434']	[]
C05755	['Decanoyl-[acp]', 'Decanoyl-[acyl-carrier protein]']	['4349']	['8050']	['R04961', 'R04962', 'R04963', 'R08158']
C20184	['(+)-T-Muurolol', '(+)-tau-Muurolol', '(1R,4R,4aS,8aR)-1,6-Dimethyl-4-(propan-2-yl)-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-ol']	[]	['163311927']	['R09898']
C03268	['D-Mannosylglycoprotein', 'Glycoprotein D-mannose']	[]	['6131']	['R04179', 'R04180']
C16633	['5-Fluorouridine']	['40154']	['51090959']	['R08229', 'R08232']
C14766	['9-OxoODE', '9-KODE', '(10E,12Z)-9-Oxooctadeca-10,12-dienoic acid']	['72842']	['17395764']	[]
C03373	['Aminoimidazole ribotide', 'AIR', "1-(5'-Phosphoribosyl)-5-aminoimidazole", "5'-Phosphoribosyl-5-aminoimidazole", '1-(5-Phospho-D-ribosyl)-5-aminoimidazole', '5-Amino-1-(5-phospho-D-ribosyl)imidazole', '5-Amino-1-(5-phospho-beta-D-ribosyl)imidazole']	['138560']	['6208']	['R03472', 'R04208', 'R04209', 'R07404', 'R11919', 'R12245']
C12032	['Clorobiocin', 'Chlorobiocin']	[]	['14187']	['R06775']
C06272	["Gal-beta1->3GalNAc-beta1->3Gal-beta1->4Glc-beta1->1'Cer", 'Ceramidetetrasaccharide (beta1->3)', 'Ceramidetetrahexoside (beta 1->3)', 'Paragloboside (beta 1->3)']	[]	['8510']	[]
C15386	['D-Homo-17a-oxaandrosta-4,6-diene-3,17-dione']	['79887']	['17396383']	[]
C15707	['Spinosyn J']	['80039']	['47205033']	[]
C16550	['Dechloroethylcyclophosphamide', '3-Dechloroethylifosfamide']	['80558']	['51090879']	['R08276', 'R08286']
C04076	['L-2-Aminoadipate 6-semialdehyde', '2-Aminoadipate 6-semialdehyde', 'L-Allysine', 'Allysine', '(S)-2-Amino-6-oxohexanoate']	['17917']	['6771']	['R00446', 'R00453', 'R00457', 'R02313', 'R02315', 'R02317', 'R03102', 'R03103', 'R04390', 'R07598', 'R09495', 'R10270', 'R10699', 'R11679']
C08070	['Miconazole nitrate']	['6924']	['10270']	[]
C09215	['Ibogamine']	['5853']	['11406']	[]
C20684	['O-Carbamoyladenylate']	['73680']	['172232404']	['R10541', 'R10543', 'R10544']
C11365	['Irinotecan carboxylate', 'CPT-11 carboxylate form']	['3284']	['13539']	[]
C22121	['Cycloeucalenone']	[]	['405226313']	['R12371', 'R12399']
C10758	['Camoensine']	['3341']	['12941']	[]
C10726	['Xanthoxylin']	['10070']	['12909']	[]
C20109	['Lycotoxin I']	[]	['135626569']	[]
C11499	['(S)-3-Sulfolactate', '(2S)-3-Sulfolactate']	['16712', '61289']	['13669']	['R05693', 'R05694', 'R11677', 'R11678']
C06088	['Aphidicolin']	['2766']	['8354']	['R06316', 'R06317']
C15808	['4alpha-Methylzymosterol-4-carboxylate', '4alpha-Carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol']	['50591']	['47205133']	['R07494', 'R07509']
C16423	['Naringin chalcone']	['80492']	['47205721']	['R08023', 'R08024']
C06813	['Nitrobenzene', 'Nitrobenzol']	['27798']	['9032']	['R05401', 'R07706', 'R11744']
C16607	['Citalopram N-oxide']	['80602']	['51090933']	['R08344']
C15587	['Purine', 'Purine base']	['17258', '26386', '35584']	['17396579']	['R02341', 'R08368', 'R10244']
C16015	['(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol']	['50014']	['47205326']	['R07627']
C13273	['Plaunotol', '18-Hydroxygeranylgeraniol']	['32023']	['586017']	['R09122']
C06161	['(S)-Coclaurine', 'Coclaurine', '(S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-7-isoquinolinol', '1-(p-Hydroxybenzyl)-6-methoxy-7-hydroxy-1,2,3,4-tetrahydroisoquinoline']	['15950']	['8417']	['R04692', 'R05123', 'R05210', 'R08456']
C16624	['Isoniazid pyruvate']	['80618']	['51090950']	['R08253']
C20059	['Samandenone']	['144411']	['135626525']	[]
C08848	['Antioside', 'Antiogenin 3-O-alpha-L-rhamnoside']	['28373']	['11041']	[]
C19147	['Piperonyl sulfoxide']	['82267']	['124489819']	[]
C05847	['all-trans-Polyprenyl diphosphate', 'Polyisopentenylpyrophosphate', 'Polyisopentenyldiphosphate', 'trans-Polyisopentenyldiphosphate', 'Polyprenyl diphosphate']	['37531', '55337']	['8140']	['R05000', 'R10757']
C10951	['N-(4-Chloro-3-methyl-5-isothiazolyl)-N-methyl-2-[p-[(alpha,alpha,alpha-trifluoro-p-tolyl)oxy]phenyl]acetamide', 'ITOPA']	['7100']	['13134']	[]
C00989	['4-Hydroxybutanoic acid', '4-Hydroxybutanoate', '4-Hydroxybutyric acid']	['16724', '30830']	['4235']	['R01644', 'R05336', 'R09279', 'R09281', 'R10758']
