Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
2,2-dichloroacetaldehyde	['34214', 'C14858']	['C14858', '34214']	['34214', 'C14858']	MNXM5432	['CHEBI:34214', 'chebi:34214', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/0d9a7fd1-13d8-4eca-a548-d7023b5568f1', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/0d9a7fd1-13d8-4eca-a548-d7023b5568f1', 'hmdb:HMDB0060357', 'hmdb:HMDB60357', 'kegg.compound:C14858', 'keggC:C14858', 'keggC:M_C14858', 'seed.compound:cpd10555', 'seedM:M_cpd10555', 'seedM:cpd10555']	2,2-dichloroacetaldehyde	['34214', 'C14858']	['34214', 'C14858']
low density lipoprotein	['39026']	[]	['39026']	MNXM1093270	['bigg.metabolite:ldl_hs', 'biggM:M_ldl_hs', 'biggM:ldl_hs']	low density lipoprotein	['39026']	[]
5(s),6(s)-epoxy-15(r)-hydroxyeicosatetraenoate	[]	['C14815', '64095']	['C14815', '64095']	MNXM162637	['bigg.metabolite:CE2566', 'biggM:CE2566', 'biggM:M_CE2566']	5(s),6(s)-epoxy-15(r)-hydroxyeicosatetraenoate	['64095', 'C14815']	[]
xanthurenic acid	['C02470', '71201', '10072']	['10072', '71201', 'C02470', 'XANTHURENATE']	['XANTHURENATE', 'C02470', '71201', '10072']	MNXM5989	['CHEBI:10072', 'CHEBI:71201', 'bigg.metabolite:C02470', 'bigg.metabolite:CE2949', 'biggM:C02470', 'biggM:CE2949', 'biggM:M_C02470', 'biggM:M_CE2949', 'chebi:10072', 'chebi:71201', 'hmdb:HMDB0000881', 'hmdb:HMDB00881', 'kegg.compound:C02470', 'keggC:C02470', 'keggC:M_C02470', 'metacyc.compound:XANTHURENATE', 'metacycM:XANTHURENATE', 'seed.compound:cpd01625', 'seedM:M_cpd01625', 'seedM:cpd01625']	xanthurenic acid	['XANTHURENATE', '10072', 'C02470', '71201']	['XANTHURENATE', '10072', 'C02470', '71201']
4-fumarylacetoacetate	['C01061', '30907', '|4-FUMARYL-ACETOACETATE|', '18034']	['C01061', '30907', '18034']	['30907', '|4-FUMARYL-ACETOACETATE|', 'C01061', '18034']	MNXM739483	['CHEBI:18034', 'CHEBI:30907', 'bigg.metabolite:4fumacac', 'biggM:4fumacac', 'biggM:M_4fumacac', 'chebi:11988', 'chebi:18034', 'chebi:1830', 'chebi:20368', 'chebi:20369', 'chebi:30907', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/8ad129e3-5a03-4cab-b99a-3fce198e749e', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/8ad129e3-5a03-4cab-b99a-3fce198e749e', 'kegg.compound:C01061', 'keggC:C01061', 'keggC:M_C01061', 'lipidmaps:LMFA01170066', 'lipidmapsM:LMFA01170066', 'metacyc.compound:4-FUMARYL-ACETOACETATE', 'metacycM:4-FUMARYL-ACETOACETATE', 'reactome:R-ALL-31175', 'reactomeM:R-ALL-31175', 'seed.compound:cpd00780', 'seedM:M_cpd00780', 'seedM:cpd00780']	4-fumarylacetoacetate	['4-FUMARYL-ACETOACETATE', 'C01061', '30907', '18034']	['20368', '4-FUMARYL-ACETOACETATE', '18034', '30907', 'C01061', '11988', '1830', '20369']
2-hydroxy-3-(4-hydroxyphenyl)propenoate	['27683', 'C05350']	['C05350', '27683']	['27683', 'C05350']	MNXM114441	['bigg.metabolite:2h34hppr', 'biggM:2h34hppr', 'hmdb:HMDB0006915', 'kegg.compound:C05350', 'keggC:C05350', 'sabiork.compound:2779', 'sabiorkM:2779', 'seed.compound:cpd03174', 'seedM:cpd03174']	2-hydroxy-3-(4-hydroxyphenyl)propenoate	['27683', 'C05350']	['C05350']
3-alpha-iso-pravastatin	[]	[]	[]	MNXM1091850	['bigg.metabolite:3ispvs', 'biggM:3ispvs', 'biggM:M_3ispvs']	3-alpha-iso-pravastatin	[]	[]
1-hydroxy s-ibuprofen	[]	[]	[]	MNXM1091678	['bigg.metabolite:1hibup__S', 'biggM:1hibup__S', 'biggM:M_1hibup__S']	1-hydroxy s-ibuprofen	[]	[]
d-glucosamine	['47977', '57704', 'C08349', 'C00329', '|CPD-12539|']	['C00329', '58723', '28393', 'C08349', '17315', '47977']	['58723', '47977', '57704', 'C08349', 'C00329', '17315', '|CPD-12539|', '28393']	MNXM1101956	['CHEBI:47977', 'CHEBI:58723', 'bigg.metabolite:galam', 'biggM:M_galam', 'biggM:galam', 'chebi:4162', 'chebi:47972', 'chebi:47977', 'chebi:58723', 'hmdb:HMDB0001514', 'hmdb:HMDB0006479', 'hmdb:HMDB0015410', 'hmdb:HMDB01514', 'hmdb:HMDB06479', 'hmdb:HMDB15410', 'kegg.compound:C00329', 'kegg.drug:D04334', 'keggC:C00329', 'keggC:M_C00329', 'keggD:D04334', 'keggD:M_D04334', 'metacyc.compound:GLUCOSAMINE', 'metacycM:GLUCOSAMINE', 'sabiork.compound:1592', 'sabiorkM:1592', 'seed.compound:cpd00276', 'seed.compound:cpd27103', 'seedM:M_cpd00276', 'seedM:M_cpd27103', 'seedM:cpd00276', 'seedM:cpd27103']	d-glucosamine	['C00329', '57704', 'CPD-12539', '28393', '58723', '17315', '47977', 'C08349']	['C00329', '58723', '47972', '4162', '47977', 'GLUCOSAMINE']
d-glucosamine	['47977', '57704', 'C08349', 'C00329', '|CPD-12539|']	['C00329', '58723', '28393', 'C08349', '17315', '47977']	['58723', '47977', '57704', 'C08349', 'C00329', '17315', '|CPD-12539|', '28393']	MNXM735657	['CHEBI:17315', 'chebi:12961', 'chebi:17315']	d-glucosamine	['C00329', '57704', 'CPD-12539', '28393', '58723', '17315', '47977', 'C08349']	['12961', '17315']
4'-hydroxymethyl-5'-cholesta-8,24-dien-3'-ol	['52388', '146130', '|CPD-4579|']	[]	['146130', '52388', '|CPD-4579|']	MNXM1092235	['bigg.metabolite:M00963', 'biggM:M00963', 'biggM:M_M00963']	4'-hydroxymethyl-5'-cholesta-8,24-dien-3'-ol	['146130', '52388', 'CPD-4579']	[]
cholest-5-en-3beta-yl tetradecanoate	['84304']	['84304']	['84304']	MNXM744572	['bigg.metabolite:M01501', 'biggM:M01501', 'biggM:M_M01501']	cholest-5-en-3beta-yl tetradecanoate	['84304']	[]
protein n6-(lipoyl)lysine	['C16237', '80399']	['80399', 'C16237']	['C16237', '80399']	MNXM741251	['kegg.compound:C16237', 'keggC:C16237', 'keggC:M_C16237']	protein n6-(lipoyl)lysine	['80399', 'C16237']	['C16237']
protein n6-(lipoyl)lysine	['C16237', '80399']	['80399', 'C16237']	['C16237', '80399']	MNXM741254	['seed.compound:cpd14954', 'seedM:M_cpd14954', 'seedM:cpd14954']	protein n6-(lipoyl)lysine	['80399', 'C16237']	[]
6'-beta-hydroxy-methyl-simvastatin-lactone form	[]	[]	[]	MNXM744465	['bigg.metabolite:6hmsmv', 'biggM:6hmsmv', 'biggM:M_6hmsmv']	6'-beta-hydroxy-methyl-simvastatin-lactone form	[]	[]
d-ribose	['C00121', '47013', 'C21057']	['47014', '47013', '16988', 'C21057', 'C00121']	['C00121', '47013', '47014', '16988', 'C21057']	MNXM732917	['CHEBI:47013', 'bigg.metabolite:rib__D', 'biggM:M_rib__D', 'biggM:rib-D', 'biggM:rib__D', 'chebi:4233', 'chebi:46999', 'chebi:47013', 'hmdb:HMDB0000283', 'hmdb:HMDB0012194', 'hmdb:HMDB00283', 'hmdb:HMDB12194', 'kegg.compound:C00121', 'keggC:C00121', 'keggC:M_C00121', 'metacyc.compound:D-Ribofuranose', 'metacycM:D-Ribofuranose', 'seed.compound:cpd00105', 'seedM:M_cpd00105', 'seedM:cpd00105']	d-ribose	['C21057', 'C00121', '47013', '16988', '47014']	['4233', 'D-Ribofuranose', 'C00121', '47013', '46999']
d-ribose	['C00121', '47013', 'C21057']	['47014', '47013', '16988', 'C21057', 'C00121']	['C00121', '47013', '47014', '16988', 'C21057']	MNXM732919	['CHEBI:16988', 'chebi:13011', 'chebi:16988', 'chebi:21078']	d-ribose	['C21057', 'C00121', '47013', '16988', '47014']	['21078', '13011', '16988']
keratan sulfate i biosynthesis, precursor 9	[]	[]	[]	MNXM11980	['bigg.metabolite:ksi_pre9', 'biggM:M_ksi_pre9', 'biggM:ksi_pre9']	keratan sulfate i biosynthesis, precursor 9	[]	[]
11,12-epoxyeicosatrienoic acid	[]	['131970', '76625', '132276', '131969', '34130', 'C14770', '132277']	['132277', '131970', '76625', '132276', 'C14770', '131969', '34130']	MNXM728282	['lipidmaps:LMFA03090011', 'lipidmapsM:LMFA03090011']	11,12-epoxyeicosatrienoic acid	['132277', '76625', '34130', '131969', '132276', 'C14770', '131970']	[]
kinetensin 4-8	['147364', '80144', 'C15872']	[]	['147364', '80144', 'C15872']	MNXM59133	['hmdb:HMDB0012987', 'hmdb:HMDB12987']	kinetensin 4-8	['C15872', '147364', '80144']	[]
kinetensin 4-8	['147364', '80144', 'C15872']	[]	['147364', '80144', 'C15872']	MNXM744508	['bigg.metabolite:CE5791', 'biggM:CE5791', 'biggM:M_CE5791']	kinetensin 4-8	['C15872', '147364', '80144']	[]
keratan sulfate i, degradation product 32	[]	[]	[]	MNXM8799	['bigg.metabolite:ksi_deg32', 'biggM:M_ksi_deg32', 'biggM:ksi_deg32']	keratan sulfate i, degradation product 32	[]	[]
tryptophanyl-glycyl-phenylalanine	[]	['164686']	['164686']	MNXM744935	['bigg.metabolite:trpglyphe', 'biggM:M_trpglyphe', 'biggM:trpglyphe']	tryptophanyl-glycyl-phenylalanine	['164686']	[]
8-peroxy-5z,9e,11z,14z-eicosatetraenoate	[]	['C04822', '15629', '75322', '146288', '57447', 'C14823', '34487']	['57447', 'C14823', 'C04822', '34487', '146288', '15629', '75322']	MNXM91461	['hmdb:HMDB0004699', 'lipidmaps:LMFA03060073', 'lipidmapsM:LMFA03060073']	8-peroxy-5z,9e,11z,14z-eicosatetraenoate	['C14823', 'C04822', '15629', '57447', '75322', '34487', '146288']	[]
succinylacetone	['87897']	['87897']	['87897']	MNXM82899	['CHEBI:87897', 'bigg.metabolite:sucaceto', 'biggM:sucaceto', 'chebi:87897', 'hmdb:HMDB0000635']	succinylacetone	['87897']	['87897']
tridecanoyl thanolamide (c13:0)	[]	[]	[]	MNXM905808	['bigg.metabolite:trideceth', 'biggM:trideceth']	tridecanoyl thanolamide (c13:0)	[]	[]
valyl-valine	['73704']	['73704']	['73704']	MNXM744982	['bigg.metabolite:valval', 'biggM:M_valval', 'biggM:valval']	valyl-valine	['73704']	[]
chondroitin sulfate c (galnac6s-glca), degradation product 2	[]	[]	[]	MNXM8403	['bigg.metabolite:cs_c_deg2', 'biggM:M_cs_c_deg2', 'biggM:cs_c_deg2']	chondroitin sulfate c (galnac6s-glca), degradation product 2	[]	[]
phosphatidyl glycerol phosphate	['C03892', '60522', '37393', '17264']	[]	['C03892', '60522', '37393', '17264']	MNXM727642	['bigg.metabolite:pgp_cho', 'biggM:M_pgp_cho', 'biggM:pgp_cho']	phosphatidyl glycerol phosphate	['37393', '60522', 'C03892', '17264']	[]
13-hydroxy-alpha-tocopherol	['84962', '|CPD-11960|']	['84962', 'CPD-11960']	['84962', 'CPD-11960', '|CPD-11960|']	MNXM9688	['CHEBI:84962', 'bigg.metabolite:CE5842', 'biggM:CE5842', 'biggM:M_CE5842', 'chebi:84962', 'hmdb:HMDB0012559', 'hmdb:HMDB12559', 'metacyc.compound:CPD-11960', 'metacycM:CPD-11960', 'seed.compound:cpd23161', 'seedM:M_cpd23161', 'seedM:cpd23161']	13-hydroxy-alpha-tocopherol	['CPD-11960', '84962']	['CPD-11960', '84962']
trans,cis,cis-2,11,14-eicosatrienoic acid	[]	[]	[]	MNXM744696	['bigg.metabolite:eic21114tr', 'biggM:M_eic21114tr', 'biggM:eic21114tr']	trans,cis,cis-2,11,14-eicosatrienoic acid	[]	[]
1-eicosatrienoylglycerophosphocholine (delta 11, 14, 17)	[]	[]	[]	MNXM744810	['bigg.metabolite:pcholet_hs', 'biggM:M_pcholet_hs', 'biggM:pcholet_hs']	1-eicosatrienoylglycerophosphocholine (delta 11, 14, 17)	[]	[]
chondroitin sulfate d (glcnac6s-glca2s), degradation product 5	[]	[]	[]	MNXM10950	['bigg.metabolite:cs_d_deg5', 'biggM:M_cs_d_deg5', 'biggM:cs_d_deg5']	chondroitin sulfate d (glcnac6s-glca2s), degradation product 5	[]	[]
(5')pppur-mrna	['C02100', '16140']	['C02100', '16140']	['C02100', '16140']	MNXM92760	['kegg.compound:C02100', 'keggC:C02100', 'keggC:M_C02100', 'seed.compound:cpd12022', 'seedM:M_cpd12022', 'seedM:cpd12022']	(5')pppur-mrna	['16140', 'C02100']	['C02100']
13-docosenoyl coenzyme a	['74068', '74106']	['C16531', '80548', '74068', '74106']	['74068', '74106', 'C16531', '80548']	MNXM1103851	['bigg.metabolite:doco13ecoa', 'biggM:M_doco13ecoa', 'biggM:doco13ecoa']	13-docosenoyl coenzyme a	['80548', '74106', 'C16531', '74068']	[]
17beta-estradiol-2,3-semiquinone	[]	[]	[]	MNXM165550	['bigg.metabolite:CE5254', 'biggM:CE5254', 'biggM:M_CE5254']	17beta-estradiol-2,3-semiquinone	[]	[]
13z-octadecenoyl coenzyme a	[]	[]	[]	MNXM744513	['bigg.metabolite:M00020', 'biggM:M00020', 'biggM:M_M00020']	13z-octadecenoyl coenzyme a	[]	[]
l-leucine	['|LEU|', 'C00123', '15603', '57427']	['57427', 'C00123', '30006', '15603']	['C00123', '|LEU|', '15603', '57427', '30006']	MNXM140	['CHEBI:15603', 'CHEBI:25017', 'CHEBI:32619', 'CHEBI:32620', 'CHEBI:32627', 'CHEBI:32628', 'CHEBI:57427', 'bigg.metabolite:leu__L', 'biggM:M_leu__L', 'biggM:leu-L', 'biggM:leu__L', 'chebi:10866', 'chebi:13131', 'chebi:15603', 'chebi:21348', 'chebi:25017', 'chebi:32619', 'chebi:32620', 'chebi:32627', 'chebi:32628', 'chebi:43646', 'chebi:43695', 'chebi:43733', 'chebi:43814', 'chebi:57427', 'chebi:6260', 'hmdb:HMDB0000687', 'hmdb:HMDB0062203', 'hmdb:HMDB00687', 'hmdb:HMDB62203', 'kegg.compound:C00123', 'kegg.compound:C16439', 'kegg.drug:D00030', 'keggC:C00123', 'keggC:C16439', 'keggC:M_C00123', 'keggC:M_C16439', 'keggD:D00030', 'keggD:M_D00030', 'lipidmaps:LMFA01100048', 'lipidmapsM:LMFA01100048', 'metacyc.compound:LEU', 'metacycM:LEU', 'reactome:R-ALL-113580', 'reactome:R-ALL-29588', 'reactome:R-ALL-351964', 'reactomeM:R-ALL-113580', 'reactomeM:R-ALL-29588', 'reactomeM:R-ALL-351964', 'sabiork.compound:21059', 'sabiork.compound:69', 'sabiorkM:21059', 'sabiorkM:69', 'seed.compound:cpd00107', 'seed.compound:cpd15143', 'seedM:M_cpd00107', 'seedM:M_cpd15143', 'seedM:cpd00107', 'seedM:cpd15143']	l-leucine	['15603', 'C00123', '30006', 'LEU', '57427']	['10866', '13131', '32619', '32628', '43814', '15603', '57427', '6260', 'C00123', 'C16439', 'LEU', '21348', '43695', '43733', '43646', '25017', '32627', '32620']
5-amino-1-(5-phospho-d-ribosyl)imidazole-4-carboxylate	['C04751', '|PHOSPHORIBOSYL-CARBOXY-AMINOIMIDAZOLE|', '28413', '58564']	['12103', '28413', '77657', 'C04751']	['C04751', '12103', '28413', '58564', '|PHOSPHORIBOSYL-CARBOXY-AMINOIMIDAZOLE|', '77657']	MNXM737371	['CHEBI:28413', 'CHEBI:58564', 'CHEBI:77657', 'bigg.metabolite:5aizc', 'biggM:5aizc', 'biggM:M_5aizc', 'chebi:12103', 'chebi:18968', 'chebi:28413', 'chebi:575', 'chebi:58564', 'chebi:77657', 'hmdb:HMDB0006273', 'hmdb:HMDB06273', 'kegg.compound:C04751', 'keggC:C04751', 'keggC:M_C04751', 'metacyc.compound:PHOSPHORIBOSYL-CARBOXY-AMINOIMIDAZOLE', 'metacycM:PHOSPHORIBOSYL-CARBOXY-AMINOIMIDAZOLE', 'reactome:R-ALL-111395', 'reactomeM:R-ALL-111395', 'sabiork.compound:1894', 'sabiorkM:1894', 'seed.compound:cpd02893', 'seedM:M_cpd02893', 'seedM:cpd02893']	5-amino-1-(5-phospho-d-ribosyl)imidazole-4-carboxylate	['28413', '58564', '12103', '77657', 'PHOSPHORIBOSYL-CARBOXY-AMINOIMIDAZOLE', 'C04751']	['18968', '28413', '575', '58564', '12103', '77657', 'PHOSPHORIBOSYL-CARBOXY-AMINOIMIDAZOLE', 'C04751']
phytanate	['16285', '|PHYTANATE|', '37257', 'C01607']	['C01607', '37257', '16285']	['16285', '|PHYTANATE|', '37257', 'C01607']	MNXM731141	['CHEBI:37257', 'chebi:37257', 'hmdb:HMDB0000801', 'kegg.compound:C01607', 'keggC:C01607', 'metacyc.compound:PHYTANATE', 'metacycM:PHYTANATE', 'sabiork.compound:5693', 'sabiorkM:5693', 'seed.compound:cpd01130', 'seedM:cpd01130']	phytanate	['PHYTANATE', '16285', '37257', 'C01607']	['PHYTANATE', '37257', 'C01607']
13-cis-retinal	['|CPD-13525|', '45487']	['45487', 'CPD-13525']	['|CPD-13525|', 'CPD-13525', '45487']	MNXM730479	['CHEBI:45487', 'bigg.metabolite:retinal_cis_13', 'biggM:M_retinal_cis_13', 'biggM:retinal_cis_13', 'chebi:45487', 'hmdb:HMDB0001358', 'hmdb:HMDB0002152', 'hmdb:HMDB0006218', 'hmdb:HMDB0006220', 'hmdb:HMDB01358', 'hmdb:HMDB02152', 'hmdb:HMDB06218', 'hmdb:HMDB06220', 'lipidmaps:LMPR01090018', 'lipidmapsM:LMPR01090018', 'metacyc.compound:CPD-13525', 'metacycM:CPD-13525', 'sabiork.compound:23142', 'sabiorkM:23142', 'seed.compound:cpd23916', 'seedM:M_cpd23916', 'seedM:cpd23916']	13-cis-retinal	['CPD-13525', '45487']	['CPD-13525', '45487']
ursodeoxycholate	['78604', '|CPD-10534|', '9907', 'C07880']	['9907', '78604', 'C07880']	['78604', '|CPD-10534|', '9907', 'C07880']	MNXM728837	['bigg.metabolite:HC02194', 'biggM:HC02194', 'biggM:M_HC02194']	ursodeoxycholate	['78604', 'CPD-10534', 'C07880', '9907']	[]
ursodeoxycholate	['78604', '|CPD-10534|', '9907', 'C07880']	['9907', '78604', 'C07880']	['78604', '|CPD-10534|', '9907', 'C07880']	MNXM728838	['CHEBI:78604', 'CHEBI:9907', 'SLM:000485390', 'chebi:78604', 'chebi:9907', 'hmdb:HMDB0000946', 'hmdb:HMDB0015525', 'hmdb:HMDB00946', 'hmdb:HMDB15525', 'kegg.compound:C07880', 'kegg.drug:D00734', 'keggC:C07880', 'keggC:M_C07880', 'keggD:D00734', 'keggD:M_D00734', 'lipidmaps:LMST04010033', 'lipidmapsM:LMST04010033', 'metacyc.compound:CPD-10534', 'metacycM:CPD-10534', 'seed.compound:cpd04945', 'seedM:M_cpd04945', 'seedM:cpd04945', 'slm:000485390']	ursodeoxycholate	['78604', 'CPD-10534', 'C07880', '9907']	['78604', '9907', 'C07880', 'CPD-10534']
phosphoenolpyruvate	['18021', '44897', 'C00074', '58702', '|PHOSPHO-ENOL-PYRUVATE|']	['44897', 'C00074', '18021', '58702']	['18021', '44897', 'C00074', '58702', '|PHOSPHO-ENOL-PYRUVATE|']	MNXM73	['CHEBI:18021', 'CHEBI:44897', 'CHEBI:58702', 'bigg.metabolite:pep', 'biggM:M_pep', 'biggM:pep', 'chebi:14812', 'chebi:18021', 'chebi:26054', 'chebi:26055', 'chebi:44894', 'chebi:44897', 'chebi:58702', 'chebi:8147', 'hmdb:HMDB0000263', 'hmdb:HMDB00263', 'kegg.compound:C00074', 'keggC:C00074', 'keggC:M_C00074', 'metacyc.compound:PHOSPHO-ENOL-PYRUVATE', 'metacycM:PHOSPHO-ENOL-PYRUVATE', 'reactome:R-ALL-29492', 'reactome:R-ALL-372364', 'reactomeM:R-ALL-29492', 'reactomeM:R-ALL-372364', 'sabiork.compound:32', 'sabiorkM:32', 'seed.compound:cpd00061', 'seedM:M_cpd00061', 'seedM:cpd00061']	phosphoenolpyruvate	['C00074', '18021', '44897', '58702', 'PHOSPHO-ENOL-PYRUVATE']	['44894', 'C00074', '14812', '18021', '8147', '44897', '26055', '58702', '26054', 'PHOSPHO-ENOL-PYRUVATE']
1,4-naphthoquinone	['27418', 'C02617', '|CPD0-954|']	['27418', 'C02617']	['|CPD0-954|', 'C02617', '27418']	MNXM6029	['CHEBI:27418', 'chebi:18938', 'chebi:27418', 'chebi:542', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/52c2d3b7-d72f-41d1-b372-45d971a7154e', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/9e1cb151-33d1-45dc-a5f0-23785abad3ae', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/52c2d3b7-d72f-41d1-b372-45d971a7154e', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/9e1cb151-33d1-45dc-a5f0-23785abad3ae', 'kegg.compound:C02617', 'keggC:C02617', 'keggC:M_C02617', 'metacyc.compound:CPD0-954', 'metacycM:CPD0-954', 'sabiork.compound:2467', 'sabiorkM:2467', 'seed.compound:cpd01703', 'seedM:M_cpd01703', 'seedM:cpd01703']	1,4-naphthoquinone	['C02617', 'CPD0-954', '27418']	['C02617', '27418', '542', 'CPD0-954', '18938']
alloxan	['76451', '|CPD-3684|']	['76451', 'CPD-3684']	['76451', '|CPD-3684|', 'CPD-3684']	MNXM15828	['CHEBI:76451', 'bigg.metabolite:CE0074', 'biggM:CE0074', 'biggM:M_CE0074', 'chebi:76451', 'hmdb:HMDB0002818', 'hmdb:HMDB02818', 'metacyc.compound:CPD-3684', 'metacycM:CPD-3684', 'seed.compound:cpd24434', 'seedM:M_cpd24434', 'seedM:cpd24434']	alloxan	['76451', 'CPD-3684']	['76451', 'CPD-3684']
maltopentaose	['G00343', '143181', '62006', '|MALTOPENTAOSE|']	['G00343', '62006']	['G00343', '143181', '62006', '|MALTOPENTAOSE|']	MNXM1092277	['bigg.metabolite:M02449', 'biggM:M02449', 'biggM:M_M02449']	maltopentaose	['MALTOPENTAOSE', '143181', '62006', 'G00343']	[]
maltopentaose	['G00343', '143181', '62006', '|MALTOPENTAOSE|']	['G00343', '62006']	['G00343', '143181', '62006', '|MALTOPENTAOSE|']	MNXM1104039	['bigg.metabolite:maltpt', 'biggM:M_maltpt', 'biggM:maltpt']	maltopentaose	['MALTOPENTAOSE', '143181', '62006', 'G00343']	[]
maltopentaose	['G00343', '143181', '62006', '|MALTOPENTAOSE|']	['G00343', '62006']	['G00343', '143181', '62006', '|MALTOPENTAOSE|']	MNXM729590	['CHEBI:62006', 'chebi:62006', 'sabiork.compound:18865', 'sabiorkM:18865']	maltopentaose	['MALTOPENTAOSE', '143181', '62006', 'G00343']	['62006']
maltopentaose	['G00343', '143181', '62006', '|MALTOPENTAOSE|']	['G00343', '62006']	['G00343', '143181', '62006', '|MALTOPENTAOSE|']	MNXM729591	['kegg.glycan:G00343', 'keggG:G00343', 'keggG:M_G00343']	maltopentaose	['MALTOPENTAOSE', '143181', '62006', 'G00343']	[]
l-serine	['17115', 'C00065', '33384', '|SER|']	['29999', '33384', '17115', 'C00065']	['|SER|', '17115', 'C00065', '33384', '29999']	MNXM737787	['CHEBI:17115', 'CHEBI:32836', 'CHEBI:32837', 'CHEBI:33384', 'bigg.metabolite:ser__L', 'biggM:M_ser__L', 'biggM:ser-L', 'biggM:ser__L', 'chebi:13167', 'chebi:17115', 'chebi:21387', 'chebi:32836', 'chebi:32837', 'chebi:33384', 'chebi:45440', 'chebi:45451', 'chebi:45590', 'chebi:45597', 'chebi:45677', 'chebi:6301', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/207ebcd7-f859-4b01-8a69-9b99fb380595', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/207ebcd7-f859-4b01-8a69-9b99fb380595', 'hmdb:HMDB0000187', 'hmdb:HMDB0000589', 'hmdb:HMDB00187', 'hmdb:HMDB00589', 'hmdb:HMDB0062263', 'hmdb:HMDB62263', 'kegg.compound:C00065', 'kegg.drug:D00016', 'keggC:C00065', 'keggC:M_C00065', 'keggD:D00016', 'keggD:M_D00016', 'metacyc.compound:SER', 'metacycM:SER', 'reactome:R-ALL-200736', 'reactome:R-ALL-352002', 'reactome:R-ALL-379732', 'reactomeM:R-ALL-200736', 'reactomeM:R-ALL-352002', 'reactomeM:R-ALL-379732', 'sabiork.compound:2140', 'sabiork.compound:75', 'sabiorkM:2140', 'sabiorkM:75', 'seed.compound:cpd00054', 'seedM:M_cpd00054', 'seedM:cpd00054']	l-serine	['C00065', '33384', 'SER', '29999', '17115']	['45451', '45597', '13167', '45677', 'C00065', '33384', 'SER', '6301', '32837', '45590', '32836', '17115', '45440', '21387']
n-acetyl-l-alanine	['133520', '40992', '|CPD-20331|']	['40992']	['133520', '40992', '|CPD-20331|']	MNXM1102171	['bigg.metabolite:CE1554', 'biggM:CE1554', 'biggM:M_CE1554']	n-acetyl-l-alanine	['40992', '133520', 'CPD-20331']	[]
n-acetyl-l-alanine	['133520', '40992', '|CPD-20331|']	['40992']	['133520', '40992', '|CPD-20331|']	MNXM1102172	['CHEBI:133520', 'CHEBI:40992', 'chebi:133520', 'chebi:21544', 'chebi:40986', 'chebi:40992', 'hmdb:HMDB0000766', 'hmdb:HMDB00766', 'metacyc.compound:CPD-20331', 'metacycM:CPD-20331', 'sabiork.compound:23221', 'sabiorkM:23221', 'seed.compound:cpd33748', 'seedM:M_cpd33748', 'seedM:cpd33748']	n-acetyl-l-alanine	['40992', '133520', 'CPD-20331']	['40986', '133520', '40992', '21544', 'CPD-20331']
1,2-dibromoethane	['28534', '|12-DIBROMOETHANE|', 'C11088']	['12-DIBROMOETHANE', 'C11088', '28534']	['12-DIBROMOETHANE', '28534', '|12-DIBROMOETHANE|', 'C11088']	MNXM6026	['CHEBI:28534', 'chebi:18880', 'chebi:28534', 'chebi:496', 'hmdb:HMDB0060334', 'hmdb:HMDB60334', 'kegg.compound:C11088', 'keggC:C11088', 'keggC:M_C11088', 'metacyc.compound:12-DIBROMOETHANE', 'metacycM:12-DIBROMOETHANE', 'sabiork.compound:13166', 'sabiorkM:13166', 'seed.compound:cpd07971', 'seedM:M_cpd07971', 'seedM:cpd07971']	1,2-dibromoethane	['28534', 'C11088', '12-DIBROMOETHANE']	['18880', '496', 'C11088', '28534', '12-DIBROMOETHANE']
chloral hydrate	['C06899', '28142', '|CPD0-1476|']	['CPD0-1476', '28142', 'C06899']	['CPD0-1476', 'C06899', '28142', '|CPD0-1476|']	MNXM5666	['CHEBI:28142', 'chebi:23105', 'chebi:28142', 'chebi:3600', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/db94ee77-c409-434c-9b14-aa786b3243f0', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/db94ee77-c409-434c-9b14-aa786b3243f0', 'hmdb:HMDB0060451', 'hmdb:HMDB60451', 'kegg.compound:C06899', 'kegg.drug:D00265', 'keggC:C06899', 'keggC:M_C06899', 'keggD:D00265', 'keggD:M_D00265', 'metacyc.compound:CPD0-1476', 'metacycM:CPD0-1476', 'sabiork.compound:9022', 'sabiorkM:9022', 'seed.compound:cpd04248', 'seedM:M_cpd04248', 'seedM:cpd04248']	chloral hydrate	['CPD0-1476', '28142', 'C06899']	['28142', '3600', '23105', 'C06899', 'CPD0-1476']
